id,adsh,name,tag,ddate,qtrs,value,tlabel
90910,0001571123-19-000004,SCIENCE APPLICATIONS INTERNATIONAL CORP,AccountsPayableCurrent,20190131.0,0,455000000.0,Accounts payable
93621,0001615774-19-002739,GARMIN LTD,AccountsPayableCurrent,20171231.0,0,169640000.0,"Accounts Payable, Current"""
93622,0001615774-19-002739,GARMIN LTD,AccountsPayableCurrent,20171231.0,0,169640000.0,"Accounts Payable, Current"
93623,0001615774-19-002739,GARMIN LTD,AccountsPayableCurrent,20171231.0,0,169640000.0,Accounts payable
93624,0001615774-19-002739,GARMIN LTD,AccountsPayableCurrent,20181231.0,0,204985000.0,"Accounts Payable, Current"""
93625,0001615774-19-002739,GARMIN LTD,AccountsPayableCurrent,20181231.0,0,204985000.0,"Accounts Payable, Current"
93626,0001615774-19-002739,GARMIN LTD,AccountsPayableCurrent,20181231.0,0,204985000.0,Accounts payable
94899,0001617640-19-000005,"ZILLOW GROUP, INC.",AccountsPayableCurrent,20181231.0,0,7471000.0,"Accounts Payable, Current"""
94900,0001617640-19-000005,"ZILLOW GROUP, INC.",AccountsPayableCurrent,20181231.0,0,7471000.0,"Accounts Payable, Current"
94901,0001617640-19-000005,"ZILLOW GROUP, INC.",AccountsPayableCurrent,20181231.0,0,7471000.0,Accounts payable
94902,0001617640-19-000005,"ZILLOW GROUP, INC.",AccountsPayableCurrent,20171231.0,0,3587000.0,"Accounts Payable, Current"""
94903,0001617640-19-000005,"ZILLOW GROUP, INC.",AccountsPayableCurrent,20171231.0,0,3587000.0,"Accounts Payable, Current"
94904,0001617640-19-000005,"ZILLOW GROUP, INC.",AccountsPayableCurrent,20171231.0,0,3587000.0,Accounts payable
96007,0001628280-19-001771,EQUINIX INC,AccountsPayableCurrent,20171231.0,0,101744000.0,"Accounts Payable, Current"""
96008,0001628280-19-001771,EQUINIX INC,AccountsPayableCurrent,20171231.0,0,101744000.0,"Accounts Payable, Current"
96009,0001628280-19-001771,EQUINIX INC,AccountsPayableCurrent,20171231.0,0,101744000.0,Accounts payable
96010,0001628280-19-001771,EQUINIX INC,AccountsPayableCurrent,20181231.0,0,96980000.0,"Accounts Payable, Current"""
96011,0001628280-19-001771,EQUINIX INC,AccountsPayableCurrent,20181231.0,0,96980000.0,"Accounts Payable, Current"
96012,0001628280-19-001771,EQUINIX INC,AccountsPayableCurrent,20181231.0,0,96980000.0,Accounts payable
97727,0001628280-19-002312,YELP INC,AccountsPayableCurrent,20171231.0,0,9033000.0,"Accounts Payable, Current"""
97728,0001628280-19-002312,YELP INC,AccountsPayableCurrent,20171231.0,0,9033000.0,"Accounts Payable, Current"
97729,0001628280-19-002312,YELP INC,AccountsPayableCurrent,20171231.0,0,9033000.0,Accounts payable
97730,0001628280-19-002312,YELP INC,AccountsPayableCurrent,20181231.0,0,6540000.0,"Accounts Payable, Current"""
97731,0001628280-19-002312,YELP INC,AccountsPayableCurrent,20181231.0,0,6540000.0,"Accounts Payable, Current"
97732,0001628280-19-002312,YELP INC,AccountsPayableCurrent,20181231.0,0,6540000.0,Accounts payable
100312,0001633917-19-000043,"PAYPAL HOLDINGS, INC.",AccountsPayableCurrent,20171231.0,0,257000000.0,"Accounts Payable, Current"""
100313,0001633917-19-000043,"PAYPAL HOLDINGS, INC.",AccountsPayableCurrent,20171231.0,0,257000000.0,"Accounts Payable, Current"
100314,0001633917-19-000043,"PAYPAL HOLDINGS, INC.",AccountsPayableCurrent,20171231.0,0,257000000.0,Accounts payable
100315,0001633917-19-000043,"PAYPAL HOLDINGS, INC.",AccountsPayableCurrent,20181231.0,0,281000000.0,"Accounts Payable, Current"""
100316,0001633917-19-000043,"PAYPAL HOLDINGS, INC.",AccountsPayableCurrent,20181231.0,0,281000000.0,"Accounts Payable, Current"
100317,0001633917-19-000043,"PAYPAL HOLDINGS, INC.",AccountsPayableCurrent,20181231.0,0,281000000.0,Accounts payable
101516,0001652044-19-000004,ALPHABET INC.,AccountsPayableCurrent,20171231.0,0,3137000000.0,"Accounts Payable, Current"""
101517,0001652044-19-000004,ALPHABET INC.,AccountsPayableCurrent,20171231.0,0,3137000000.0,"Accounts Payable, Current"
101518,0001652044-19-000004,ALPHABET INC.,AccountsPayableCurrent,20171231.0,0,3137000000.0,Accounts payable
101519,0001652044-19-000004,ALPHABET INC.,AccountsPayableCurrent,20181231.0,0,4378000000.0,"Accounts Payable, Current"""
101520,0001652044-19-000004,ALPHABET INC.,AccountsPayableCurrent,20181231.0,0,4378000000.0,"Accounts Payable, Current"
101521,0001652044-19-000004,ALPHABET INC.,AccountsPayableCurrent,20181231.0,0,4378000000.0,Accounts payable
102744,0001675820-19-000006,TIVO CORP,AccountsPayableCurrent,20171231.0,0,10517000.0,"Accounts Payable, Current"""
102745,0001675820-19-000006,TIVO CORP,AccountsPayableCurrent,20171231.0,0,10517000.0,"Accounts Payable, Current"
102746,0001675820-19-000006,TIVO CORP,AccountsPayableCurrent,20171231.0,0,10517000.0,Accounts payable
102747,0001675820-19-000006,TIVO CORP,AccountsPayableCurrent,20181231.0,0,2180000.0,"Accounts Payable, Current"""
102748,0001675820-19-000006,TIVO CORP,AccountsPayableCurrent,20181231.0,0,2180000.0,"Accounts Payable, Current"
102749,0001675820-19-000006,TIVO CORP,AccountsPayableCurrent,20181231.0,0,2180000.0,Accounts payable
104244,0001728949-19-000012,QUALCOMM INC/DE,AccountsPayableCurrent,20180930.0,0,1825000000.0,"Accounts Payable, Current"""
104245,0001728949-19-000012,QUALCOMM INC/DE,AccountsPayableCurrent,20180930.0,0,1825000000.0,"Accounts Payable, Current"
104246,0001728949-19-000012,QUALCOMM INC/DE,AccountsPayableCurrent,20180930.0,0,1825000000.0,Accounts payable
104247,0001728949-19-000012,QUALCOMM INC/DE,AccountsPayableCurrent,20181231.0,0,1422000000.0,"Accounts Payable, Current"""
104248,0001728949-19-000012,QUALCOMM INC/DE,AccountsPayableCurrent,20181231.0,0,1422000000.0,"Accounts Payable, Current"
104249,0001728949-19-000012,QUALCOMM INC/DE,AccountsPayableCurrent,20181231.0,0,1422000000.0,Accounts payable
105265,0001730168-19-000036,BROADCOM INC.,AccountsPayableCurrent,20181031.0,0,811000000.0,"Accounts Payable, Current"""
105266,0001730168-19-000036,BROADCOM INC.,AccountsPayableCurrent,20181031.0,0,811000000.0,"Accounts Payable, Current"
105267,0001730168-19-000036,BROADCOM INC.,AccountsPayableCurrent,20181031.0,0,811000000.0,Accounts payable
105268,0001730168-19-000036,BROADCOM INC.,AccountsPayableCurrent,20190131.0,0,738000000.0,"Accounts Payable, Current"""
105269,0001730168-19-000036,BROADCOM INC.,AccountsPayableCurrent,20190131.0,0,738000000.0,"Accounts Payable, Current"
105270,0001730168-19-000036,BROADCOM INC.,AccountsPayableCurrent,20190131.0,0,738000000.0,Accounts payable
1,0000002488-19-000045,ADVANCED MICRO DEVICES INC,AccountsPayableCurrent,20181231.0,0,528000000.0,"Accounts Payable, Current"
2,0000002488-19-000045,ADVANCED MICRO DEVICES INC,AccountsPayableCurrent,20190331.0,0,484000000.0,"Accounts Payable, Current"
270,0000006281-19-000089,ANALOG DEVICES INC,AccountsPayableCurrent,20190430.0,0,208243000.0,"Accounts Payable, Current"
271,0000006281-19-000089,ANALOG DEVICES INC,AccountsPayableCurrent,20181031.0,0,260919000.0,"Accounts Payable, Current"
626,0000006951-19-000019,APPLIED MATERIALS INC /DE,AccountsPayableCurrent,20181031.0,0,996000000.0,"Accounts Payable, Current"
627,0000006951-19-000019,APPLIED MATERIALS INC /DE,AccountsPayableCurrent,20190430.0,0,903000000.0,"Accounts Payable, Current"
1043,0000024741-19-000026,CORNING INC /NY,AccountsPayableCurrent,20181231.0,0,1456000000.0,"Accounts Payable, Current"
1044,0000024741-19-000026,CORNING INC /NY,AccountsPayableCurrent,20190331.0,0,1278000000.0,"Accounts Payable, Current"
1333,0000028823-19-000121,"DIEBOLD NIXDORF, INC",AccountsPayableCurrent,20181231.0,0,509500000.0,"Accounts Payable, Current"
1334,0000028823-19-000121,"DIEBOLD NIXDORF, INC",AccountsPayableCurrent,20190331.0,0,491800000.0,"Accounts Payable, Current"
1709,0000047217-19-000034,HP INC,AccountsPayableCurrent,20181031.0,0,14816000000.0,"Accounts Payable, Current"
1710,0000047217-19-000034,HP INC,AccountsPayableCurrent,20190430.0,0,13839000000.0,"Accounts Payable, Current"
2230,0000050863-19-000013,INTEL CORP,AccountsPayableCurrent,20190331.0,0,4059000000.0,"Accounts Payable, Current"
2231,0000050863-19-000013,INTEL CORP,AccountsPayableCurrent,20181231.0,0,3824000000.0,"Accounts Payable, Current"
2555,0000068505-19-000013,"MOTOROLA SOLUTIONS, INC.",AccountsPayableCurrent,20181231.0,0,592000000.0,"Accounts Payable, Current"
2556,0000068505-19-000013,"MOTOROLA SOLUTIONS, INC.",AccountsPayableCurrent,20190331.0,0,558000000.0,"Accounts Payable, Current"
2942,0000070866-19-000013,NCR CORP,AccountsPayableCurrent,20181231.0,0,897000000.0,"Accounts Payable, Current"
2943,0000070866-19-000013,NCR CORP,AccountsPayableCurrent,20190331.0,0,788000000.0,"Accounts Payable, Current"
3771,0000106040-19-000028,WESTERN DIGITAL CORP,AccountsPayableCurrent,20180630.0,0,2265000000.0,"Accounts Payable, Current"
3772,0000106040-19-000028,WESTERN DIGITAL CORP,AccountsPayableCurrent,20190331.0,0,1577000000.0,"Accounts Payable, Current"
4283,0000320193-19-000066,APPLE INC,AccountsPayableCurrent,20190331.0,0,30443000000.0,"Accounts Payable, Current"
4284,0000320193-19-000066,APPLE INC,AccountsPayableCurrent,20180930.0,0,55888000000.0,"Accounts Payable, Current"
4676,0000707549-19-000078,LAM RESEARCH CORP,AccountsPayableCurrent,20190331.0,0,416187000.0,"Accounts Payable, Current"
4677,0000707549-19-000078,LAM RESEARCH CORP,AccountsPayableCurrent,20180630.0,0,510983000.0,"Accounts Payable, Current"
5141,0000712515-19-000019,ELECTRONIC ARTS INC.,AccountsPayableCurrent,20180331.0,0,48000000.0,"Accounts Payable, Current"
5142,0000712515-19-000019,ELECTRONIC ARTS INC.,AccountsPayableCurrent,20190331.0,0,113000000.0,"Accounts Payable, Current"
5627,0000718877-19-000004,"ACTIVISION BLIZZARD, INC.",AccountsPayableCurrent,20190331.0,0,166000000.0,"Accounts Payable, Current"
5628,0000718877-19-000004,"ACTIVISION BLIZZARD, INC.",AccountsPayableCurrent,20181231.0,0,253000000.0,"Accounts Payable, Current"
6407,0000743316-19-000013,MAXIM INTEGRATED PRODUCTS INC,AccountsPayableCurrent,20180630.0,0,92572000.0,"Accounts Payable, Current"
6408,0000743316-19-000013,MAXIM INTEGRATED PRODUCTS INC,AccountsPayableCurrent,20190331.0,0,86798000.0,"Accounts Payable, Current"
6891,0000743988-19-000012,XILINX INC,AccountsPayableCurrent,20180331.0,0,98999000.0,"Accounts Payable, Current"
6892,0000743988-19-000012,XILINX INC,AccountsPayableCurrent,20190331.0,0,117491000.0,"Accounts Payable, Current"
7830,0000796343-19-000142,ADOBE INC.,AccountsPayableCurrent,20190531.0,0,169101000.0,"Accounts Payable, Current"
7831,0000796343-19-000142,ADOBE INC.,AccountsPayableCurrent,20181130.0,0,186258000.0,"Accounts Payable, Current"
8579,0000814547-19-000008,FAIR ISAAC CORP,AccountsPayableCurrent,20190331.0,0,16249000.0,"Accounts Payable, Current"
8580,0000814547-19-000008,FAIR ISAAC CORP,AccountsPayableCurrent,20180930.0,0,20251000.0,"Accounts Payable, Current"
8907,0000816761-19-000018,TERADATA CORP /DE/,AccountsPayableCurrent,20181231.0,0,141000000.0,"Accounts Payable, Current"
8908,0000816761-19-000018,TERADATA CORP /DE/,AccountsPayableCurrent,20190331.0,0,99000000.0,"Accounts Payable, Current"
9216,0000827054-19-000143,MICROCHIP TECHNOLOGY INC,AccountsPayableCurrent,20190331.0,0,226400000.0,"Accounts Payable, Current"
9217,0000827054-19-000143,MICROCHIP TECHNOLOGY INC,AccountsPayableCurrent,20180331.0,0,144100000.0,"Accounts Payable, Current"
9922,0000857005-19-000011,PTC INC.,AccountsPayableCurrent,20180930.0,0,53473000.0,"Accounts Payable, Current"
9923,0000857005-19-000011,PTC INC.,AccountsPayableCurrent,20190331.0,0,36685000.0,"Accounts Payable, Current"
10362,0000858877-19-000007,"CISCO SYSTEMS, INC.",AccountsPayableCurrent,20180731.0,0,1904000000.0,"Accounts Payable, Current"
10363,0000858877-19-000007,"CISCO SYSTEMS, INC.",AccountsPayableCurrent,20190430.0,0,2022000000.0,"Accounts Payable, Current"
11042,0000860731-19-000020,TYLER TECHNOLOGIES INC,AccountsPayableCurrent,20190331.0,0,6011000.0,"Accounts Payable, Current"
11043,0000860731-19-000020,TYLER TECHNOLOGIES INC,AccountsPayableCurrent,20181231.0,0,6910000.0,"Accounts Payable, Current"
11314,0000876167-19-000063,PROGRESS SOFTWARE CORP /MA,AccountsPayableCurrent,20181130.0,0,10593000.0,"Accounts Payable, Current"
11315,0000876167-19-000063,PROGRESS SOFTWARE CORP /MA,AccountsPayableCurrent,20190228.0,0,9823000.0,"Accounts Payable, Current"
11623,0000877890-19-000134,CITRIX SYSTEMS INC,AccountsPayableCurrent,20181231.0,0,75551000.0,"Accounts Payable, Current"
11624,0000877890-19-000134,CITRIX SYSTEMS INC,AccountsPayableCurrent,20190331.0,0,81476000.0,"Accounts Payable, Current"
11986,0000883241-19-000011,SYNOPSYS INC,AccountsPayableCurrent,20190430.0,0,31219000.0,"Accounts Payable, Current"
11987,0000883241-19-000011,SYNOPSYS INC,AccountsPayableCurrent,20181031.0,0,85046000.0,"Accounts Payable, Current"
12421,0000896878-19-000077,INTUIT INC,AccountsPayableCurrent,20180731.0,0,178000000.0,"Accounts Payable, Current"
12422,0000896878-19-000077,INTUIT INC,AccountsPayableCurrent,20190430.0,0,383000000.0,"Accounts Payable, Current"
12837,0000910638-19-000007,3D SYSTEMS CORP,AccountsPayableCurrent,20181231.0,0,66722000.0,"Accounts Payable, Current"
12838,0000910638-19-000007,3D SYSTEMS CORP,AccountsPayableCurrent,20190331.0,0,54503000.0,"Accounts Payable, Current"
13154,0000912093-19-000008,VIAVI SOLUTIONS INC.,AccountsPayableCurrent,20180630.0,0,55500000.0,"Accounts Payable, Current"
13155,0000912093-19-000008,VIAVI SOLUTIONS INC.,AccountsPayableCurrent,20190331.0,0,57500000.0,"Accounts Payable, Current"
13645,0000914025-19-000021,PLANTRONICS INC /CA/,AccountsPayableCurrent,20180331.0,0,45417000.0,"Accounts Payable, Current"
13646,0000914025-19-000021,PLANTRONICS INC /CA/,AccountsPayableCurrent,20190331.0,0,129514000.0,"Accounts Payable, Current"
14238,0000929940-19-000015,ASPEN TECHNOLOGY INC /DE/,AccountsPayableCurrent,20190331.0,0,4023000.0,"Accounts Payable, Current"
14536,0000936395-19-000021,CIENA CORP,AccountsPayableCurrent,20181031.0,0,340582000.0,"Accounts Payable, Current"
14537,0000936395-19-000021,CIENA CORP,AccountsPayableCurrent,20190430.0,0,366932000.0,"Accounts Payable, Current"
14967,0001002517-19-000011,"NUANCE COMMUNICATIONS, INC.",AccountsPayableCurrent,20180930.0,0,80912000.0,"Accounts Payable, Current"
14968,0001002517-19-000011,"NUANCE COMMUNICATIONS, INC.",AccountsPayableCurrent,20190331.0,0,83295000.0,"Accounts Payable, Current"
15529,0001013462-19-000008,ANSYS INC,AccountsPayableCurrent,20190331.0,0,11502000.0,"Accounts Payable, Current"
15530,0001013462-19-000008,ANSYS INC,AccountsPayableCurrent,20181231.0,0,7953000.0,"Accounts Payable, Current"
16084,0001018724-19-000043,AMAZON COM INC,AccountsPayableCurrent,20181231.0,0,38192000000.0,"Accounts Payable, Current"
16085,0001018724-19-000043,AMAZON COM INC,AccountsPayableCurrent,20190331.0,0,31809000000.0,"Accounts Payable, Current"
16454,0001043604-19-000045,JUNIPER NETWORKS INC,AccountsPayableCurrent,20181231.0,0,208800000.0,"Accounts Payable, Current"
16455,0001043604-19-000045,JUNIPER NETWORKS INC,AccountsPayableCurrent,20190331.0,0,219100000.0,"Accounts Payable, Current"
16792,0001045810-19-000079,NVIDIA CORP,AccountsPayableCurrent,20190131.0,0,511000000.0,"Accounts Payable, Current"
16793,0001045810-19-000079,NVIDIA CORP,AccountsPayableCurrent,20190430.0,0,368000000.0,"Accounts Payable, Current"
17097,0001058057-19-000018,MARVELL TECHNOLOGY GROUP LTD,AccountsPayableCurrent,20190131.0,0,185362000.0,"Accounts Payable, Current"
17098,0001058057-19-000018,MARVELL TECHNOLOGY GROUP LTD,AccountsPayableCurrent,20190430.0,0,191249000.0,"Accounts Payable, Current"
17400,0001058290-19-000017,COGNIZANT TECHNOLOGY SOLUTIONS CORP,AccountsPayableCurrent,20190331.0,0,262000000.0,"Accounts Payable, Current"
17401,0001058290-19-000017,COGNIZANT TECHNOLOGY SOLUTIONS CORP,AccountsPayableCurrent,20181231.0,0,215000000.0,"Accounts Payable, Current"
18119,0001086222-19-000136,AKAMAI TECHNOLOGIES INC,AccountsPayableCurrent,20181231.0,0,99089000.0,"Accounts Payable, Current"
18120,0001086222-19-000136,AKAMAI TECHNOLOGIES INC,AccountsPayableCurrent,20190331.0,0,102371000.0,"Accounts Payable, Current"
18440,0001104659-19-023833,"NETEASE, INC.",AccountsPayableCurrent,20171231.0,0,2442531000.0,"Accounts Payable, Current"
18441,0001104659-19-023833,"NETEASE, INC.",AccountsPayableCurrent,20181231.0,0,2384818000.0,"Accounts Payable, Current"
18442,0001104659-19-023833,"NETEASE, INC.",AccountsPayableCurrent,20181231.0,0,346857000.0,"Accounts Payable, Current"
19137,0001104659-19-025328,INTERNATIONAL BUSINESS MACHINES CORP,AccountsPayableCurrent,20181231.0,0,6558000000.0,"Accounts Payable, Current"
19138,0001104659-19-025328,INTERNATIONAL BUSINESS MACHINES CORP,AccountsPayableCurrent,20190331.0,0,5711000000.0,"Accounts Payable, Current"
19613,0001124610-19-000025,"VMWARE, INC.",AccountsPayableCurrent,20190131.0,0,135000000.0,"Accounts Payable, Current"
19614,0001124610-19-000025,"VMWARE, INC.",AccountsPayableCurrent,20190430.0,0,150000000.0,"Accounts Payable, Current"
19919,0001169561-19-000022,COMMVAULT SYSTEMS INC,AccountsPayableCurrent,20180331.0,0,761000.0,"Accounts Payable, Current"
19920,0001169561-19-000022,COMMVAULT SYSTEMS INC,AccountsPayableCurrent,20190331.0,0,2186000.0,"Accounts Payable, Current"
21239,0001193125-19-114952,CHECK POINT SOFTWARE TECHNOLOGIES LTD,AccountsPayableCurrent,20171231.0,0,12222000.0,"Accounts Payable, Current"
21240,0001193125-19-114952,CHECK POINT SOFTWARE TECHNOLOGIES LTD,AccountsPayableCurrent,20181231.0,0,20763000.0,"Accounts Payable, Current"
21696,0001193125-19-124388,ON SEMICONDUCTOR CORP,AccountsPayableCurrent,20181231.0,0,671700000.0,"Accounts Payable, Current"
21697,0001193125-19-124388,ON SEMICONDUCTOR CORP,AccountsPayableCurrent,20190331.0,0,583300000.0,"Accounts Payable, Current"
22051,0001193125-19-129284,SEAGATE TECHNOLOGY PLC,AccountsPayableCurrent,20180630.0,0,1728000000.0,"Accounts Payable, Current"
22052,0001193125-19-129284,SEAGATE TECHNOLOGY PLC,AccountsPayableCurrent,20190331.0,0,1310000000.0,"Accounts Payable, Current"
22485,0001193125-19-142712,"ACI WORLDWIDE, INC.",AccountsPayableCurrent,20181231.0,0,39602000.0,"Accounts Payable, Current"
22486,0001193125-19-142712,"ACI WORLDWIDE, INC.",AccountsPayableCurrent,20190331.0,0,28046000.0,"Accounts Payable, Current"
22824,0001193125-19-143836,"TERADYNE, INC",AccountsPayableCurrent,20190331.0,0,118816000.0,"Accounts Payable, Current"
22825,0001193125-19-143836,"TERADYNE, INC",AccountsPayableCurrent,20181231.0,0,100688000.0,"Accounts Payable, Current"
23243,0001261333-19-000041,"DOCUSIGN, INC.",AccountsPayableCurrent,20190430.0,0,21436000.0,"Accounts Payable, Current"
23244,0001261333-19-000041,"DOCUSIGN, INC.",AccountsPayableCurrent,20190131.0,0,19590000.0,"Accounts Payable, Current"
23566,0001326801-19-000037,FACEBOOK INC,AccountsPayableCurrent,20181231.0,0,820000000.0,"Accounts Payable, Current"
23567,0001326801-19-000037,FACEBOOK INC,AccountsPayableCurrent,20190331.0,0,604000000.0,"Accounts Payable, Current"
23858,0001327567-19-000016,PALO ALTO NETWORKS INC,AccountsPayableCurrent,20180731.0,0,49400000.0,"Accounts Payable, Current"
23859,0001327567-19-000016,PALO ALTO NETWORKS INC,AccountsPayableCurrent,20190430.0,0,68600000.0,"Accounts Payable, Current"
24250,0001327811-19-000092,"WORKDAY, INC.",AccountsPayableCurrent,20190131.0,0,29093000.0,"Accounts Payable, Current"
24251,0001327811-19-000092,"WORKDAY, INC.",AccountsPayableCurrent,20190430.0,0,35146000.0,"Accounts Payable, Current"
24855,0001345016-19-000012,YELP INC,AccountsPayableCurrent,20181231.0,0,6540000.0,"Accounts Payable, Current"
24856,0001345016-19-000012,YELP INC,AccountsPayableCurrent,20190331.0,0,2931000.0,"Accounts Payable, Current"
25193,0001353283-19-000012,SPLUNK INC,AccountsPayableCurrent,20190131.0,0,20418000.0,"Accounts Payable, Current"
25194,0001353283-19-000012,SPLUNK INC,AccountsPayableCurrent,20190430.0,0,23407000.0,"Accounts Payable, Current"
25456,0001373715-19-000116,"SERVICENOW, INC.",AccountsPayableCurrent,20190331.0,0,38668000.0,"Accounts Payable, Current"
25457,0001373715-19-000116,"SERVICENOW, INC.",AccountsPayableCurrent,20181231.0,0,30733000.0,"Accounts Payable, Current"
26334,0001528396-19-000016,"GUIDEWIRE SOFTWARE, INC.",AccountsPayableCurrent,20180731.0,0,30635000.0,"Accounts Payable, Current"
26335,0001528396-19-000016,"GUIDEWIRE SOFTWARE, INC.",AccountsPayableCurrent,20170731.0,0,13416000.0,"Accounts Payable, Current"
26932,0001528396-19-000023,"GUIDEWIRE SOFTWARE, INC.",AccountsPayableCurrent,20180731.0,0,30635000.0,"Accounts Payable, Current"
26933,0001528396-19-000023,"GUIDEWIRE SOFTWARE, INC.",AccountsPayableCurrent,20190430.0,0,33058000.0,"Accounts Payable, Current"
27412,0001564590-19-012709,MICROSOFT CORP,AccountsPayableCurrent,20190331.0,0,7544000000.0,"Accounts Payable, Current"
27413,0001564590-19-012709,MICROSOFT CORP,AccountsPayableCurrent,20180630.0,0,8617000000.0,"Accounts Payable, Current"
27921,0001564590-19-013462,"TESLA, INC.",AccountsPayableCurrent,20190331.0,0,3248827000.0,"Accounts Payable, Current"
27922,0001564590-19-013462,"TESLA, INC.",AccountsPayableCurrent,20181231.0,0,3404451000.0,"Accounts Payable, Current"
28318,0001564590-19-014051,TEXAS INSTRUMENTS INC,AccountsPayableCurrent,20190331.0,0,477000000.0,"Accounts Payable, Current"
28319,0001564590-19-014051,TEXAS INSTRUMENTS INC,AccountsPayableCurrent,20181231.0,0,478000000.0,"Accounts Payable, Current"
28580,0001564590-19-014333,"TWITTER, INC.",AccountsPayableCurrent,20190331.0,0,172169000.0,"Accounts Payable, Current"
28581,0001564590-19-014333,"TWITTER, INC.",AccountsPayableCurrent,20181231.0,0,145186000.0,"Accounts Payable, Current"
28874,0001564590-19-015161,CACI INTERNATIONAL INC /DE/,AccountsPayableCurrent,20190331.0,0,136933000.0,"Accounts Payable, Current"
28875,0001564590-19-015161,CACI INTERNATIONAL INC /DE/,AccountsPayableCurrent,20180630.0,0,82017000.0,"Accounts Payable, Current"
29215,0001564590-19-015508,"ALLSCRIPTS HEALTHCARE SOLUTIONS, INC.",AccountsPayableCurrent,20190331.0,0,80585000.0,"Accounts Payable, Current"
29216,0001564590-19-015508,"ALLSCRIPTS HEALTHCARE SOLUTIONS, INC.",AccountsPayableCurrent,20181231.0,0,73166000.0,"Accounts Payable, Current"
29622,0001564590-19-016264,ADTRAN INC,AccountsPayableCurrent,20190331.0,0,60116000.0,"Accounts Payable, Current"
29623,0001564590-19-016264,ADTRAN INC,AccountsPayableCurrent,20181231.0,0,60054000.0,"Accounts Payable, Current"
29990,0001564590-19-017961,"TRADE DESK, INC.",AccountsPayableCurrent,20181231.0,0,669147000.0,"Accounts Payable, Current"
29991,0001564590-19-017961,"TRADE DESK, INC.",AccountsPayableCurrent,20190331.0,0,529594000.0,"Accounts Payable, Current"
30201,0001564590-19-018070,ALTAIR ENGINEERING INC.,AccountsPayableCurrent,20181231.0,0,8357000.0,"Accounts Payable, Current"
30202,0001564590-19-018070,ALTAIR ENGINEERING INC.,AccountsPayableCurrent,20190331.0,0,6569000.0,"Accounts Payable, Current"
30515,0001564590-19-020649,VIASAT INC,AccountsPayableCurrent,20190331.0,0,157275000.0,"Accounts Payable, Current"
30516,0001564590-19-020649,VIASAT INC,AccountsPayableCurrent,20180331.0,0,157481000.0,"Accounts Payable, Current"
30982,0001564590-19-022779,"NETAPP, INC.",AccountsPayableCurrent,20190430.0,0,542000000.0,"Accounts Payable, Current"
30983,0001564590-19-022779,"NETAPP, INC.",AccountsPayableCurrent,20180430.0,0,609000000.0,"Accounts Payable, Current"
31559,0001564590-19-023119,ORACLE CORP,AccountsPayableCurrent,20190531.0,0,580000000.0,"Accounts Payable, Current"
31560,0001564590-19-023119,ORACLE CORP,AccountsPayableCurrent,20180531.0,0,529000000.0,"Accounts Payable, Current"
32737,0001615774-19-006777,GARMIN LTD,AccountsPayableCurrent,20181231.0,0,204985000.0,"Accounts Payable, Current"
32738,0001615774-19-006777,GARMIN LTD,AccountsPayableCurrent,20190331.0,0,170474000.0,"Accounts Payable, Current"
33044,0001617640-19-000015,"ZILLOW GROUP, INC.",AccountsPayableCurrent,20190331.0,0,7708000.0,"Accounts Payable, Current"
33045,0001617640-19-000015,"ZILLOW GROUP, INC.",AccountsPayableCurrent,20181231.0,0,7471000.0,"Accounts Payable, Current"
34007,0001633917-19-000118,"PAYPAL HOLDINGS, INC.",AccountsPayableCurrent,20181231.0,0,281000000.0,"Accounts Payable, Current"
34008,0001633917-19-000118,"PAYPAL HOLDINGS, INC.",AccountsPayableCurrent,20190331.0,0,226000000.0,"Accounts Payable, Current"
34339,0001652044-19-000015,ALPHABET INC.,AccountsPayableCurrent,20181231.0,0,4378000000.0,"Accounts Payable, Current"
34340,0001652044-19-000015,ALPHABET INC.,AccountsPayableCurrent,20190331.0,0,3710000000.0,"Accounts Payable, Current"
34723,0001675820-19-000033,TIVO CORP,AccountsPayableCurrent,20181231.0,0,2180000.0,"Accounts Payable, Current"
34724,0001675820-19-000033,TIVO CORP,AccountsPayableCurrent,20190331.0,0,8904000.0,"Accounts Payable, Current"
35039,0001728949-19-000036,QUALCOMM INC/DE,AccountsPayableCurrent,20180930.0,0,1825000000.0,"Accounts Payable, Current"
35040,0001728949-19-000036,QUALCOMM INC/DE,AccountsPayableCurrent,20190331.0,0,1667000000.0,"Accounts Payable, Current"
35479,0001730168-19-000101,BROADCOM INC.,AccountsPayableCurrent,20190430.0,0,759000000.0,"Accounts Payable, Current"
35480,0001730168-19-000101,BROADCOM INC.,AccountsPayableCurrent,20181031.0,0,811000000.0,"Accounts Payable, Current"
20,0000002488-19-000104,ADVANCED MICRO DEVICES INC,AccountsPayableCurrent,20181231.0,0,834000000.0,"Accounts Payable, Current"
21,0000002488-19-000104,ADVANCED MICRO DEVICES INC,AccountsPayableCurrent,20190630.0,0,828000000.0,"Accounts Payable, Current"
397,0000006281-19-000115,ANALOG DEVICES INC,AccountsPayableCurrent,20190731.0,0,220230000.0,"Accounts Payable, Current"
398,0000006281-19-000115,ANALOG DEVICES INC,AccountsPayableCurrent,20181031.0,0,260919000.0,"Accounts Payable, Current"
726,0000006951-19-000029,APPLIED MATERIALS INC /DE,AccountsPayableCurrent,20190731.0,0,890000000.0,"Accounts Payable, Current"
